fund,quarter,quarter_label,portfolio_value,rank,ticker,company,weight
AC,2015Q1,2015   Q1,$3.9 B,12,SBAC,SBA Communications Corp.,0.0356
AC,2015Q1,2015   Q1,$3.9 B,13,DHR,Danaher Corp.,0.0315
AC,2015Q1,2015   Q1,$3.9 B,14,KMX,CarMax Inc.,0.0297
AC,2015Q1,2015   Q1,$3.9 B,15,AMTD,AMTD IDEA Group,0.0294
AC,2015Q1,2015   Q1,$3.9 B,16,MNRO,Monro Inc.,0.0231
AC,2015Q1,2015   Q1,$3.9 B,17,ESGR-OLD,Enstar Group Ltd.,0.020099999999999996
AC,2015Q1,2015   Q1,$3.9 B,18,VRSK,Verisk Analytics Inc.,0.0191
AC,2015Q1,2015   Q1,$3.9 B,19,UI,Ubiquiti Inc.,0.0189
AC,2015Q1,2015   Q1,$3.9 B,20,LPLA,LPL Financial Holdings Inc.,0.0152
AC,2014Q4,2014   Q4,$3.78 B,1,AMT,American Tower Corp.,0.1051
AC,2014Q4,2014   Q4,$3.78 B,2,MA,Mastercard Inc.,0.0973
AC,2014Q4,2014   Q4,$3.78 B,3,MKL,Markel Group Inc.,0.09210000000000002
AC,2014Q4,2014   Q4,$3.78 B,4,MCO,Moody's Corp.,0.0892
AC,2014Q4,2014   Q4,$3.78 B,5,ENOV,Enovis Corp.,0.07919999999999999
AC,2014Q4,2014   Q4,$3.78 B,6,DLTR,Dollar Tree Inc.,0.0652
AC,2014Q4,2014   Q4,$3.78 B,7,DISCA-OLD,Discovery Inc. OLD,0.0513
AC,2014Q4,2014   Q4,$3.78 B,8,ROP,Roper Technologies Inc.,0.047400000000000005
AC,2014Q4,2014   Q4,$3.78 B,9,LYV,Live Nation Inc.,0.043899999999999995
AC,2014Q4,2014   Q4,$3.78 B,10,ORLY,O'Reilly Automotive,0.0416
AC,2014Q4,2014   Q4,$3.78 B,11,V,Visa Inc.,0.039599999999999996
AC,2014Q4,2014   Q4,$3.78 B,12,SBAC,SBA Communications Corp.,0.0352
AC,2014Q4,2014   Q4,$3.78 B,13,DHR,Danaher Corp.,0.034
AC,2014Q4,2014   Q4,$3.78 B,14,KMX,CarMax Inc.,0.029900000000000003
AC,2014Q4,2014   Q4,$3.78 B,15,AMTD,AMTD IDEA Group,0.029900000000000003
AC,2014Q4,2014   Q4,$3.78 B,16,MNRO,Monro Inc.,0.023
AC,2014Q4,2014   Q4,$3.78 B,17,ESGR-OLD,Enstar Group Ltd.,0.0207
AC,2014Q4,2014   Q4,$3.78 B,18,LPLA,LPL Financial Holdings Inc.,0.0202
AC,2014Q4,2014   Q4,$3.78 B,19,UI,Ubiquiti Inc.,0.014499999999999999
AC,2014Q4,2014   Q4,$3.78 B,20,VRSK,Verisk Analytics Inc.,0.013600000000000001
AC,2014Q3,2014   Q3,$3.51 B,1,AMT,American Tower Corp.,0.1073
AC,2014Q3,2014   Q3,$3.51 B,2,MCO,Moody's Corp.,0.09380000000000001
AC,2014Q3,2014   Q3,$3.51 B,3,MKL,Markel Group Inc.,0.09230000000000001
AC,2014Q3,2014   Q3,$3.51 B,4,MA,Mastercard Inc.,0.0901
AC,2014Q3,2014   Q3,$3.51 B,5,ENOV,Enovis Corp.,0.0839
AC,2014Q3,2014   Q3,$3.51 B,6,DISCA-OLD,Discovery Inc. OLD,0.060899999999999996
AC,2014Q3,2014   Q3,$3.51 B,7,DLTR,Dollar Tree Inc.,0.0557
AC,2014Q3,2014   Q3,$3.51 B,8,ROP,Roper Technologies Inc.,0.0454
AC,2014Q3,2014   Q3,$3.51 B,9,LYV,Live Nation Inc.,0.0435
AC,2014Q3,2014   Q3,$3.51 B,10,DHR,Danaher Corp.,0.0412
AC,2014Q3,2014   Q3,$3.51 B,11,SBAC,SBA Communications Corp.,0.0379
AC,2014Q3,2014   Q3,$3.51 B,12,ORLY,O'Reilly Automotive,0.0351
AC,2014Q3,2014   Q3,$3.51 B,13,V,Visa Inc.,0.0347
AC,2014Q3,2014   Q3,$3.51 B,14,AMTD,AMTD IDEA Group,0.0301
AC,2014Q3,2014   Q3,$3.51 B,15,LPLA,LPL Financial Holdings Inc.,0.0225
AC,2014Q3,2014   Q3,$3.51 B,16,ESGR-OLD,Enstar Group Ltd.,0.019299999999999998
AC,2014Q3,2014   Q3,$3.51 B,17,AAPL,Apple Inc.,0.0183
AC,2014Q3,2014   Q3,$3.51 B,18,MNRO,Monro Inc.,0.0174
AC,2014Q3,2014   Q3,$3.51 B,19,KMX,CarMax Inc.,0.0158
AC,2014Q3,2014   Q3,$3.51 B,20,VRSK,Verisk Analytics Inc.,0.0139
AC,2014Q2,2014   Q2,$3.42 B,1,ENOV,Enovis Corp.,0.11230000000000001
AC,2014Q2,2014   Q2,$3.42 B,2,AMT,American Tower Corp.,0.1057
AC,2014Q2,2014   Q2,$3.42 B,3,MKL,Markel Group Inc.,0.0944
AC,2014Q2,2014   Q2,$3.42 B,4,MA,Mastercard Inc.,0.09179999999999999
AC,2014Q2,2014   Q2,$3.42 B,5,MCO,Moody's Corp.,0.0891
AC,2014Q2,2014   Q2,$3.42 B,6,DISCA-OLD,Discovery Inc. OLD,0.0608
AC,2014Q2,2014   Q2,$3.42 B,7,DLTR,Dollar Tree Inc.,0.0554
AC,2014Q2,2014   Q2,$3.42 B,8,LYV,Live Nation Inc.,0.0458
AC,2014Q2,2014   Q2,$3.42 B,9,ORLY,O'Reilly Automotive,0.0361
AC,2014Q2,2014   Q2,$3.42 B,10,SBAC,SBA Communications Corp.,0.0358
AC,2014Q2,2014   Q2,$3.42 B,11,V,Visa Inc.,0.0351
AC,2014Q2,2014   Q2,$3.42 B,12,DHR,Danaher Corp.,0.0345
AC,2014Q2,2014   Q2,$3.42 B,13,ROP,Roper Technologies Inc.,0.0291
AC,2014Q2,2014   Q2,$3.42 B,14,AMTD,AMTD IDEA Group,0.028900000000000002
AC,2014Q2,2014   Q2,$3.42 B,15,LPLA,LPL Financial Holdings Inc.,0.024900000000000002
AC,2014Q2,2014   Q2,$3.42 B,16,ESGR-OLD,Enstar Group Ltd.,0.022000000000000002
AC,2014Q2,2014   Q2,$3.42 B,17,AAPL,Apple Inc.,0.0173
AC,2014Q2,2014   Q2,$3.42 B,18,MWE,MarkWest Energy Partners,0.0148
AC,2014Q2,2014   Q2,$3.42 B,19,VRSK,Verisk Analytics Inc.,0.013999999999999999
AC,2014Q2,2014   Q2,$3.42 B,20,BRK.B,Berkshire Hathaway CL B,0.0115
AC,2014Q1,2014   Q1,$3.12 B,1,ENOV,Enovis Corp.,0.11800000000000001
AC,2014Q1,2014   Q1,$3.12 B,2,AMT,American Tower Corp.,0.1057
AC,2014Q1,2014   Q1,$3.12 B,3,MA,Mastercard Inc.,0.0949
AC,2014Q1,2014   Q1,$3.12 B,4,MCO,Moody's Corp.,0.0885
AC,2014Q1,2014   Q1,$3.12 B,5,MKL,Markel Group Inc.,0.0728
AC,2014Q1,2014   Q1,$3.12 B,6,DLTR,Dollar Tree Inc.,0.0499
AC,2014Q1,2014   Q1,$3.12 B,7,LYV,Live Nation Inc.,0.0443
AC,2014Q1,2014   Q1,$3.12 B,8,DISCA-OLD,Discovery Inc. OLD,0.0441
AC,2014Q1,2014   Q1,$3.12 B,9,V,Visa Inc.,0.0395
AC,2014Q1,2014   Q1,$3.12 B,10,ORLY,O'Reilly Automotive,0.0391
AC,2014Q1,2014   Q1,$3.12 B,11,ROST,Ross Stores Inc.,0.0374
AC,2014Q1,2014   Q1,$3.12 B,12,AMTD,AMTD IDEA Group,0.0344
AC,2014Q1,2014   Q1,$3.12 B,13,LPLA,LPL Financial Holdings Inc.,0.028900000000000002
AC,2014Q1,2014   Q1,$3.12 B,14,SBAC,SBA Communications Corp.,0.0285
AC,2014Q1,2014   Q1,$3.12 B,15,ESGR-OLD,Enstar Group Ltd.,0.0218
AC,2014Q1,2014   Q1,$3.12 B,16,JEF,Jefferies Financial Group Inc.,0.0179
AC,2014Q1,2014   Q1,$3.12 B,17,AAPL,Apple Inc.,0.015700000000000002
AC,2014Q1,2014   Q1,$3.12 B,18,VRSK,Verisk Analytics Inc.,0.0154
AC,2014Q1,2014   Q1,$3.12 B,19,MWE,MarkWest Energy Partners,0.0148
AC,2014Q1,2014   Q1,$3.12 B,20,EQIX,Equinix Inc.,0.0126
AC,2013Q4,2013   Q4,$2.7 B,1,MA,Mastercard Inc.,0.1229
AC,2013Q4,2013   Q4,$2.7 B,2,MCO,Moody's Corp.,0.1013
AC,2013Q4,2013   Q4,$2.7 B,3,ENOV,Enovis Corp.,0.0998
AC,2013Q4,2013   Q4,$2.7 B,4,AMT,American Tower Corp.,0.09849999999999999
AC,2013Q4,2013   Q4,$2.7 B,5,MKL,Markel Group Inc.,0.08199999999999999
AC,2013Q4,2013   Q4,$2.7 B,6,DLTR,Dollar Tree Inc.,0.061200000000000004
AC,2013Q4,2013   Q4,$2.7 B,7,ROST,Ross Stores Inc.,0.0504
AC,2013Q4,2013   Q4,$2.7 B,8,V,Visa Inc.,0.0415
AC,2013Q4,2013   Q4,$2.7 B,9,ORLY,O'Reilly Automotive,0.0392
AC,2013Q4,2013   Q4,$2.7 B,10,AMTD,AMTD IDEA Group,0.0359
AC,2013Q4,2013   Q4,$2.7 B,11,LYV,Live Nation Inc.,0.0334
AC,2013Q4,2013   Q4,$2.7 B,12,LPLA,LPL Financial Holdings Inc.,0.029900000000000003
AC,2013Q4,2013   Q4,$2.7 B,13,ESGR-OLD,Enstar Group Ltd.,0.025699999999999997
AC,2013Q4,2013   Q4,$2.7 B,14,JEF,Jefferies Financial Group Inc.,0.021
AC,2013Q4,2013   Q4,$2.7 B,15,VRSK,Verisk Analytics Inc.,0.0195
AC,2013Q4,2013   Q4,$2.7 B,16,AAPL,Apple Inc.,0.0189
AC,2013Q4,2013   Q4,$2.7 B,17,MWE,MarkWest Energy Partners,0.0173
AC,2013Q4,2013   Q4,$2.7 B,18,EQIX,Equinix Inc.,0.0146
AC,2013Q4,2013   Q4,$2.7 B,19,BRK.B,Berkshire Hathaway CL B,0.013300000000000001
AC,2013Q4,2013   Q4,$2.7 B,20,DTV,DIRECTV Group Inc.,0.0128
AC,2013Q3,2013   Q3,$2.34 B,1,MA,Mastercard Inc.,0.11410000000000001
AC,2013Q3,2013   Q3,$2.34 B,2,MCO,Moody's Corp.,0.1047
AC,2013Q3,2013   Q3,$2.34 B,3,ENOV,Enovis Corp.,0.09449999999999999
AC,2013Q3,2013   Q3,$2.34 B,4,AMT,American Tower Corp.,0.08960000000000001
AC,2013Q3,2013   Q3,$2.34 B,5,MKL,Markel Group Inc.,0.07719999999999999
AC,2013Q3,2013   Q3,$2.34 B,6,DLTR,Dollar Tree Inc.,0.0592
AC,2013Q3,2013   Q3,$2.34 B,7,ROST,Ross Stores Inc.,0.04769999999999999
AC,2013Q3,2013   Q3,$2.34 B,8,ORLY,O'Reilly Automotive,0.044800000000000006
AC,2013Q3,2013   Q3,$2.34 B,9,DTV,DIRECTV Group Inc.,0.0434
AC,2013Q3,2013   Q3,$2.34 B,10,V,Visa Inc.,0.040999999999999995
AC,2013Q3,2013   Q3,$2.34 B,11,AMTD,AMTD IDEA Group,0.0354
AC,2013Q3,2013   Q3,$2.34 B,12,ESGR-OLD,Enstar Group Ltd.,0.0291
AC,2013Q3,2013   Q3,$2.34 B,13,LPLA,LPL Financial Holdings Inc.,0.0278
AC,2013Q3,2013   Q3,$2.34 B,14,LYV,Live Nation Inc.,0.0258
AC,2013Q3,2013   Q3,$2.34 B,15,JEF,Jefferies Financial Group Inc.,0.0233
AC,2013Q3,2013   Q3,$2.34 B,16,VRSK,Verisk Analytics Inc.,0.0222
AC,2013Q3,2013   Q3,$2.34 B,17,AAPL,Apple Inc.,0.018500000000000003
AC,2013Q3,2013   Q3,$2.34 B,18,NS-OLD,NuStar Energy,0.0175
AC,2013Q3,2013   Q3,$2.34 B,19,BRK.B,Berkshire Hathaway CL B,0.0147
AC,2013Q3,2013   Q3,$2.34 B,20,DISCA-OLD,Discovery Inc. OLD,0.0134
AC,2013Q2,2013   Q2,$2.21 B,1,MA,Mastercard Inc.,0.10310000000000001
AC,2013Q2,2013   Q2,$2.21 B,2,MCO,Moody's Corp.,0.096
AC,2013Q2,2013   Q2,$2.21 B,3,ENOV,Enovis Corp.,0.09210000000000002
AC,2013Q2,2013   Q2,$2.21 B,4,DTV,DIRECTV Group Inc.,0.0911
AC,2013Q2,2013   Q2,$2.21 B,5,AMT,American Tower Corp.,0.0633
AC,2013Q2,2013   Q2,$2.21 B,6,MKL,Markel Group Inc.,0.0588
AC,2013Q2,2013   Q2,$2.21 B,7,DLTR,Dollar Tree Inc.,0.0558
AC,2013Q2,2013   Q2,$2.21 B,8,ROST,Ross Stores Inc.,0.0479
AC,2013Q2,2013   Q2,$2.21 B,9,ORLY,O'Reilly Automotive,0.0418
AC,2013Q2,2013   Q2,$2.21 B,10,V,Visa Inc.,0.0416
AC,2013Q2,2013   Q2,$2.21 B,11,AMTD,AMTD IDEA Group,0.0348
AC,2013Q2,2013   Q2,$2.21 B,12,ESGR-OLD,Enstar Group Ltd.,0.03
AC,2013Q2,2013   Q2,$2.21 B,13,LPLA,LPL Financial Holdings Inc.,0.0291
AC,2013Q2,2013   Q2,$2.21 B,14,HIG,Hartford Financial Svc.Gp.,0.028399999999999998
AC,2013Q2,2013   Q2,$2.21 B,15,JEF,Jefferies Financial Group Inc.,0.023799999999999998
AC,2013Q2,2013   Q2,$2.21 B,16,LYV,Live Nation Inc.,0.022799999999999997
AC,2013Q2,2013   Q2,$2.21 B,17,NS-OLD,NuStar Energy,0.0217
AC,2013Q2,2013   Q2,$2.21 B,18,VRSK,Verisk Analytics Inc.,0.0216
AC,2013Q2,2013   Q2,$2.21 B,19,AAPL,Apple Inc.,0.016399999999999998
AC,2013Q2,2013   Q2,$2.21 B,20,BRK.B,Berkshire Hathaway CL B,0.015300000000000001
AC,2013Q1,2013   Q1,$1.77 B,1,MA,Mastercard Inc.,0.1047
AC,2013Q1,2013   Q1,$1.77 B,2,MCO,Moody's Corp.,0.0766
AC,2013Q1,2013   Q1,$1.77 B,3,AMT,American Tower Corp.,0.0736
AC,2013Q1,2013   Q1,$1.77 B,4,MKL,Markel Group Inc.,0.0704
AC,2013Q1,2013   Q1,$1.77 B,5,DLTR,Dollar Tree Inc.,0.068
AC,2013Q1,2013   Q1,$1.77 B,6,ROST,Ross Stores Inc.,0.0665
AC,2013Q1,2013   Q1,$1.77 B,7,DTV,DIRECTV Group Inc.,0.0513
AC,2013Q1,2013   Q1,$1.77 B,8,ORLY,O'Reilly Automotive,0.0478
AC,2013Q1,2013   Q1,$1.77 B,9,ENOV,Enovis Corp.,0.0426
AC,2013Q1,2013   Q1,$1.77 B,10,AMTD,AMTD IDEA Group,0.0369
AC,2013Q1,2013   Q1,$1.77 B,11,V,Visa Inc.,0.0358
AC,2013Q1,2013   Q1,$1.77 B,12,ESGR-OLD,Enstar Group Ltd.,0.0354
AC,2013Q1,2013   Q1,$1.77 B,13,NS-OLD,NuStar Energy,0.0317
AC,2013Q1,2013   Q1,$1.77 B,14,JEF,Jefferies Financial Group Inc.,0.0311
AC,2013Q1,2013   Q1,$1.77 B,15,LPLA,LPL Financial Holdings Inc.,0.031
AC,2013Q1,2013   Q1,$1.77 B,16,VRSK,Verisk Analytics Inc.,0.0279
AC,2013Q1,2013   Q1,$1.77 B,17,AAPL,Apple Inc.,0.0218
AC,2013Q1,2013   Q1,$1.77 B,18,HIG,Hartford Financial Svc.Gp.,0.02
AC,2013Q1,2013   Q1,$1.77 B,19,NLY,Annaly Capital Management Inc.,0.019799999999999998
AC,2013Q1,2013   Q1,$1.77 B,20,BRK.B,Berkshire Hathaway CL B,0.0181
AC,2012Q4,2012   Q4,$1.4 B,1,MA,Mastercard Inc.,0.12
AC,2012Q4,2012   Q4,$1.4 B,2,AMT,American Tower Corp.,0.09380000000000001
AC,2012Q4,2012   Q4,$1.4 B,3,MCO,Moody's Corp.,0.0797
AC,2012Q4,2012   Q4,$1.4 B,4,ROST,Ross Stores Inc.,0.07490000000000001
AC,2012Q4,2012   Q4,$1.4 B,5,MKL,Markel Group Inc.,0.0725
AC,2012Q4,2012   Q4,$1.4 B,6,DLTR,Dollar Tree Inc.,0.06570000000000001
AC,2012Q4,2012   Q4,$1.4 B,7,ORLY,O'Reilly Automotive,0.0527
AC,2012Q4,2012   Q4,$1.4 B,8,ESGR-OLD,Enstar Group Ltd.,0.0404
AC,2012Q4,2012   Q4,$1.4 B,9,V,Visa Inc.,0.0403
AC,2012Q4,2012   Q4,$1.4 B,10,AMTD,AMTD IDEA Group,0.038
AC,2012Q4,2012   Q4,$1.4 B,11,DTV,DIRECTV Group Inc.,0.0358
AC,2012Q4,2012   Q4,$1.4 B,12,ENOV,Enovis Corp.,0.0352
AC,2012Q4,2012   Q4,$1.4 B,13,LPLA,LPL Financial Holdings Inc.,0.0342
AC,2012Q4,2012   Q4,$1.4 B,14,JEF,Jefferies Financial Group Inc.,0.030600000000000002
AC,2012Q4,2012   Q4,$1.4 B,15,VRSK,Verisk Analytics Inc.,0.0291
AC,2012Q4,2012   Q4,$1.4 B,16,NLY,Annaly Capital Management Inc.,0.0254
AC,2012Q4,2012   Q4,$1.4 B,17,HIG,Hartford Financial Svc.Gp.,0.0219
AC,2012Q4,2012   Q4,$1.4 B,18,BRK.B,Berkshire Hathaway CL B,0.019799999999999998
AC,2012Q4,2012   Q4,$1.4 B,19,LAMR,Lamar Advertising Co.,0.0172
AC,2012Q4,2012   Q4,$1.4 B,20,AAPL,Apple Inc.,0.0134
AC,2012Q3,2012   Q3,$1.27 B,1,MA,Mastercard Inc.,0.1223
AC,2012Q3,2012   Q3,$1.27 B,2,ROST,Ross Stores Inc.,0.0993
AC,2012Q3,2012   Q3,$1.27 B,3,AMT,American Tower Corp.,0.0983
AC,2012Q3,2012   Q3,$1.27 B,4,MKL,Markel Group Inc.,0.0723
AC,2012Q3,2012   Q3,$1.27 B,5,MCO,Moody's Corp.,0.063
AC,2012Q3,2012   Q3,$1.27 B,6,DLTR,Dollar Tree Inc.,0.0576
AC,2012Q3,2012   Q3,$1.27 B,7,ORLY,O'Reilly Automotive,0.0547
AC,2012Q3,2012   Q3,$1.27 B,8,DTV,DIRECTV Group Inc.,0.0414
AC,2012Q3,2012   Q3,$1.27 B,9,ESGR-OLD,Enstar Group Ltd.,0.0404
AC,2012Q3,2012   Q3,$1.27 B,10,V,Visa Inc.,0.0395
AC,2012Q3,2012   Q3,$1.27 B,11,AMTD,AMTD IDEA Group,0.0384
AC,2012Q3,2012   Q3,$1.27 B,12,LPLA,LPL Financial Holdings Inc.,0.0338
AC,2012Q3,2012   Q3,$1.27 B,13,JEF,Jefferies Financial Group Inc.,0.0305
AC,2012Q3,2012   Q3,$1.27 B,14,VRSK,Verisk Analytics Inc.,0.0291
AC,2012Q3,2012   Q3,$1.27 B,15,BRK.B,Berkshire Hathaway CL B,0.0218
AC,2012Q3,2012   Q3,$1.27 B,16,HIG,Hartford Financial Svc.Gp.,0.021
AC,2012Q3,2012   Q3,$1.27 B,17,NLY,Annaly Capital Management Inc.,0.0204
AC,2012Q3,2012   Q3,$1.27 B,18,AAPL,Apple Inc.,0.018500000000000003
AC,2012Q3,2012   Q3,$1.27 B,19,LAMR,Lamar Advertising Co.,0.0182
AC,2012Q3,2012   Q3,$1.27 B,20,SHLDQ-OLD,Sears Holdings Corp.,0.0131
AC,2012Q2,2012   Q2,$1.24 B,1,MA,Mastercard Inc.,0.11699999999999999
AC,2012Q2,2012   Q2,$1.24 B,2,AMT,American Tower Corp.,0.0984
AC,2012Q2,2012   Q2,$1.24 B,3,ROST,Ross Stores Inc.,0.0981
AC,2012Q2,2012   Q2,$1.24 B,4,MKL,Markel Group Inc.,0.0711
AC,2012Q2,2012   Q2,$1.24 B,5,DLTR,Dollar Tree Inc.,0.06559999999999999
AC,2012Q2,2012   Q2,$1.24 B,6,ORLY,O'Reilly Automotive,0.0558
AC,2012Q2,2012   Q2,$1.24 B,7,MCO,Moody's Corp.,0.053
AC,2012Q2,2012   Q2,$1.24 B,8,DTV,DIRECTV Group Inc.,0.0489
AC,2012Q2,2012   Q2,$1.24 B,9,ESGR-OLD,Enstar Group Ltd.,0.0391
AC,2012Q2,2012   Q2,$1.24 B,10,AMTD,AMTD IDEA Group,0.037599999999999995
AC,2012Q2,2012   Q2,$1.24 B,11,V,Visa Inc.,0.0371
AC,2012Q2,2012   Q2,$1.24 B,12,LPLA,LPL Financial Holdings Inc.,0.034
AC,2012Q2,2012   Q2,$1.24 B,13,TJX,TJX Companies Inc.,0.0336
AC,2012Q2,2012   Q2,$1.24 B,14,JEF,Jefferies Financial Group Inc.,0.0274
AC,2012Q2,2012   Q2,$1.24 B,15,LAMR,Lamar Advertising Co.,0.024399999999999998
AC,2012Q2,2012   Q2,$1.24 B,16,BRK.B,Berkshire Hathaway CL B,0.0213
AC,2012Q2,2012   Q2,$1.24 B,17,NLY,Annaly Capital Management Inc.,0.0208
AC,2012Q2,2012   Q2,$1.24 B,18,KMX,CarMax Inc.,0.0168
AC,2012Q2,2012   Q2,$1.24 B,19,AAPL,Apple Inc.,0.0165
AC,2012Q2,2012   Q2,$1.24 B,20,HIG,Hartford Financial Svc.Gp.,0.016399999999999998
AC,2012Q1,2012   Q1,$959 M,1,MA,Mastercard Inc.,0.1209
AC,2012Q1,2012   Q1,$959 M,2,AMT,American Tower Corp.,0.1109
AC,2012Q1,2012   Q1,$959 M,3,ROST,Ross Stores Inc.,0.0999
AC,2012Q1,2012   Q1,$959 M,4,DLTR,Dollar Tree Inc.,0.0727
AC,2012Q1,2012   Q1,$959 M,5,MKL,Markel Group Inc.,0.0635
AC,2012Q1,2012   Q1,$959 M,6,ORLY,O'Reilly Automotive,0.0526
AC,2012Q1,2012   Q1,$959 M,7,ESGR-OLD,Enstar Group Ltd.,0.0507
AC,2012Q1,2012   Q1,$959 M,8,AMTD,AMTD IDEA Group,0.0484
AC,2012Q1,2012   Q1,$959 M,9,MCO,Moody's Corp.,0.043899999999999995
AC,2012Q1,2012   Q1,$959 M,10,TJX,TJX Companies Inc.,0.04019999999999999
AC,2012Q1,2012   Q1,$959 M,11,V,Visa Inc.,0.0369
AC,2012Q1,2012   Q1,$959 M,12,LAMR,Lamar Advertising Co.,0.0361
AC,2012Q1,2012   Q1,$959 M,13,LPLA,LPL Financial Holdings Inc.,0.0317
AC,2012Q1,2012   Q1,$959 M,14,KMX,CarMax Inc.,0.028999999999999998
AC,2012Q1,2012   Q1,$959 M,15,SHLDQ-OLD,Sears Holdings Corp.,0.0207
AC,2012Q1,2012   Q1,$959 M,16,BRK.B,Berkshire Hathaway CL B,0.0184
AC,2012Q1,2012   Q1,$959 M,17,HIG,Hartford Financial Svc.Gp.,0.0178
AC,2012Q1,2012   Q1,$959 M,18,NLY,Annaly Capital Management Inc.,0.0172
AC,2012Q1,2012   Q1,$959 M,19,JEF,Jefferies Financial Group Inc.,0.016399999999999998
AC,2012Q1,2012   Q1,$959 M,20,FDS,FactSet Research Systems,0.0134
AC,2011Q4,2011   Q4,$629 M,1,AMT,American Tower Corp.,0.1324
AC,2011Q4,2011   Q4,$629 M,2,MA,Mastercard Inc.,0.1137
AC,2011Q4,2011   Q4,$629 M,3,ROST,Ross Stores Inc.,0.11349999999999999
AC,2011Q4,2011   Q4,$629 M,4,DLTR,Dollar Tree Inc.,0.09699999999999999
AC,2011Q4,2011   Q4,$629 M,5,MKL,Markel Group Inc.,0.08929999999999999
AC,2011Q4,2011   Q4,$629 M,6,ESGR-OLD,Enstar Group Ltd.,0.0768
AC,2011Q4,2011   Q4,$629 M,7,ORLY,O'Reilly Automotive,0.07
AC,2011Q4,2011   Q4,$629 M,8,LAMR,Lamar Advertising Co.,0.056100000000000004
AC,2011Q4,2011   Q4,$629 M,9,KMX,CarMax Inc.,0.0391
AC,2011Q4,2011   Q4,$629 M,10,AMTD,AMTD IDEA Group,0.0336
AC,2011Q4,2011   Q4,$629 M,11,TJX,TJX Companies Inc.,0.0273
AC,2011Q4,2011   Q4,$629 M,12,BRK.B,Berkshire Hathaway CL B,0.026600000000000002
AC,2011Q4,2011   Q4,$629 M,13,FDS,FactSet Research Systems,0.0181
AC,2011Q4,2011   Q4,$629 M,14,PENN,Penn National Gaming Inc.,0.0169
AC,2011Q4,2011   Q4,$629 M,15,HIG,Hartford Financial Svc.Gp.,0.015700000000000002
AC,2011Q4,2011   Q4,$629 M,16,LPLA,LPL Financial Holdings Inc.,0.0146
AC,2011Q4,2011   Q4,$629 M,17,BRK.A,Berkshire Hathaway CL A,0.0111
AC,2011Q4,2011   Q4,$629 M,18,DHIL-OLD,Diamond Hill Investment Group Inc.,0.0097
AC,2011Q4,2011   Q4,$629 M,19,BAC,Bank of America Corp.,0.0070999999999999995
AC,2011Q4,2011   Q4,$629 M,20,BDX,Becton Dickinson,0.0059
AC,2011Q3,2011   Q3,$566 M,1,AMT,American Tower Corp.,0.1336
AC,2011Q3,2011   Q3,$566 M,2,MA,Mastercard Inc.,0.1148
AC,2011Q3,2011   Q3,$566 M,3,DLTR,Dollar Tree Inc.,0.1015
AC,2011Q3,2011   Q3,$566 M,4,ROST,Ross Stores Inc.,0.09939999999999999
AC,2011Q3,2011   Q3,$566 M,5,MKL,Markel Group Inc.,0.0902
AC,2011Q3,2011   Q3,$566 M,6,ESGR-OLD,Enstar Group Ltd.,0.0762
AC,2011Q3,2011   Q3,$566 M,7,ORLY,O'Reilly Automotive,0.0726
AC,2011Q3,2011   Q3,$566 M,8,LAMR,Lamar Advertising Co.,0.0572
AC,2011Q3,2011   Q3,$566 M,9,KMX,CarMax Inc.,0.042800000000000005
AC,2011Q3,2011   Q3,$566 M,10,BRK.B,Berkshire Hathaway CL B,0.0291
AC,2011Q3,2011   Q3,$566 M,11,FDS,FactSet Research Systems,0.027000000000000003
AC,2011Q3,2011   Q3,$566 M,12,TJX,TJX Companies Inc.,0.026600000000000002
AC,2011Q3,2011   Q3,$566 M,13,PENN,Penn National Gaming Inc.,0.0181
AC,2011Q3,2011   Q3,$566 M,14,AMTD,AMTD IDEA Group,0.0169
AC,2011Q3,2011   Q3,$566 M,15,LPLA,LPL Financial Holdings Inc.,0.0148
AC,2011Q3,2011   Q3,$566 M,16,BRK.A,Berkshire Hathaway CL A,0.0141
AC,2011Q3,2011   Q3,$566 M,17,DHIL-OLD,Diamond Hill Investment Group Inc.,0.0106
AC,2011Q3,2011   Q3,$566 M,18,TROW,T. Rowe Price Group,0.0103
AC,2011Q3,2011   Q3,$566 M,19,HIG,Hartford Financial Svc.Gp.,0.0102
AC,2011Q3,2011   Q3,$566 M,20,BDX,Becton Dickinson,0.0069
AC,2011Q2,2011   Q2,$539 M,1,AMT,American Tower Corp.,0.1291
AC,2011Q2,2011   Q2,$539 M,2,MA,Mastercard Inc.,0.10369999999999999
AC,2011Q2,2011   Q2,$539 M,3,ROST,Ross Stores Inc.,0.09390000000000001
AC,2011Q2,2011   Q2,$539 M,4,ESGR-OLD,Enstar Group Ltd.,0.0909
AC,2011Q2,2011   Q2,$539 M,5,DLTR,Dollar Tree Inc.,0.0886
AC,2011Q2,2011   Q2,$539 M,6,MKL,Markel Group Inc.,0.08220000000000001
AC,2011Q2,2011   Q2,$539 M,7,LAMR,Lamar Advertising Co.,0.08070000000000001
AC,2011Q2,2011   Q2,$539 M,8,ORLY,O'Reilly Automotive,0.0741
AC,2011Q2,2011   Q2,$539 M,9,KMX,CarMax Inc.,0.049
AC,2011Q2,2011   Q2,$539 M,10,FDS,FactSet Research Systems,0.0292
AC,2011Q2,2011   Q2,$539 M,11,TJX,TJX Companies Inc.,0.0245
