fund,quarter,quarter_label,portfolio_value,rank,ticker,company,weight,sector
AM,2016Q2,2016   Q2,$3.74 B,14,TERP,TerraForm Power Inc.,0.0254,Utilities
AM,2016Q2,2016   Q2,$3.74 B,15,HCA,HCA Healthcare Inc.,0.025099999999999997,Healthcare
AM,2016Q2,2016   Q2,$3.74 B,16,HUN,Huntsman Corp.,0.0242,Materials
AM,2016Q2,2016   Q2,$3.74 B,17,FOXA,Fox Corporation,0.023700000000000002,Communication Services
AM,2016Q2,2016   Q2,$3.74 B,18,CYH,Community Health Systems,0.0202,Healthcare
AM,2016Q2,2016   Q2,$3.74 B,19,WDC,Western Digital Corp.,0.0183,Technology
AM,2016Q2,2016   Q2,$3.74 B,20,HAIN,Hain Celestial Group,0.0171,Consumer Staples
AM,2016Q1,2016   Q1,$4.84 B,1,ETP-OLD,Energy Transfer Partners LP,0.1081,Energy
AM,2016Q1,2016   Q1,$4.84 B,2,GOOG,Alphabet Inc. CL C,0.0925,Communication Services
AM,2016Q1,2016   Q1,$4.84 B,3,DAL,Delta Air Lines Inc.,0.08650000000000001,Industrials
AM,2016Q1,2016   Q1,$4.84 B,4,WPZ,Williams Partners LP,0.055999999999999994,Energy
AM,2016Q1,2016   Q1,$4.84 B,5,WHR,Whirlpool Corp.,0.0526,Consumer Discretionary
AM,2016Q1,2016   Q1,$4.84 B,6,HCA,HCA Healthcare Inc.,0.0512,Healthcare
AM,2016Q1,2016   Q1,$4.84 B,7,ALL,Allstate Corp.,0.044500000000000005,Financials
AM,2016Q1,2016   Q1,$4.84 B,8,LUV,Southwest Airlines,0.0404,Industrials
AM,2016Q1,2016   Q1,$4.84 B,9,META,Meta Platforms Inc.,0.0384,Communication Services
AM,2016Q1,2016   Q1,$4.84 B,10,OC,Owens Corning,0.0327,Industrials
AM,2016Q1,2016   Q1,$4.84 B,11,SYF,Synchrony Financial,0.0297,Financials
AM,2016Q1,2016   Q1,$4.84 B,12,CYH,Community Health Systems,0.0274,Healthcare
AM,2016Q1,2016   Q1,$4.84 B,13,NXPI,NXP Semiconductors NV,0.0242,Technology
AM,2016Q1,2016   Q1,$4.84 B,14,AY-OLD,Atlantica Yield plc,0.023399999999999997,Utilities
AM,2016Q1,2016   Q1,$4.84 B,15,HDS,HD Supply Holdings,0.0227,Unknown
AM,2016Q1,2016   Q1,$4.84 B,16,HUN,Huntsman Corp.,0.022099999999999998,Materials
AM,2016Q1,2016   Q1,$4.84 B,17,MHK,Mohawk Industries,0.0219,Consumer Discretionary
AM,2016Q1,2016   Q1,$4.84 B,18,BAC,Bank of America Corp.,0.0195,Financials
AM,2016Q1,2016   Q1,$4.84 B,19,FOXA,Fox Corporation,0.0171,Communication Services
AM,2016Q1,2016   Q1,$4.84 B,20,KMI,Kinder Morgan,0.0166,Energy
AM,2015Q4,2015   Q4,$4.33 B,1,GM,General Motors,0.0989,Consumer Discretionary
AM,2015Q4,2015   Q4,$4.33 B,2,GOOG,Alphabet Inc. CL C,0.094,Communication Services
AM,2015Q4,2015   Q4,$4.33 B,3,DAL,Delta Air Lines Inc.,0.0858,Industrials
AM,2015Q4,2015   Q4,$4.33 B,4,HCA,HCA Healthcare Inc.,0.0709,Healthcare
AM,2015Q4,2015   Q4,$4.33 B,5,WHR,Whirlpool Corp.,0.0548,Consumer Discretionary
AM,2015Q4,2015   Q4,$4.33 B,6,LUV,Southwest Airlines,0.042699999999999995,Industrials
AM,2015Q4,2015   Q4,$4.33 B,7,ALL,Allstate Corp.,0.04190000000000001,Financials
AM,2015Q4,2015   Q4,$4.33 B,8,ETP-OLD,Energy Transfer Partners LP,0.0401,Energy
AM,2015Q4,2015   Q4,$4.33 B,9,OC,Owens Corning,0.0365,Industrials
AM,2015Q4,2015   Q4,$4.33 B,10,KMI,Kinder Morgan,0.0326,Energy
AM,2015Q4,2015   Q4,$4.33 B,11,BKNG,Booking Holdings Inc.,0.032400000000000005,Consumer Discretionary
AM,2015Q4,2015   Q4,$4.33 B,12,AAPL,Apple Inc.,0.0308,Technology
AM,2015Q4,2015   Q4,$4.33 B,13,AY-OLD,Atlantica Yield plc,0.0281,Utilities
AM,2015Q4,2015   Q4,$4.33 B,14,HDS,HD Supply Holdings,0.0222,Unknown
AM,2015Q4,2015   Q4,$4.33 B,15,TERP,TerraForm Power Inc.,0.022099999999999998,Utilities
AM,2015Q4,2015   Q4,$4.33 B,16,HUN,Huntsman Corp.,0.021099999999999997,Materials
AM,2015Q4,2015   Q4,$4.33 B,17,PFE,Pfizer Inc.,0.018000000000000002,Healthcare
AM,2015Q4,2015   Q4,$4.33 B,18,PPG,PPG Industries,0.0172,Materials
AM,2015Q4,2015   Q4,$4.33 B,19,GT,Goodyear Tire & Rubber,0.016200000000000003,Consumer Discretionary
AM,2015Q4,2015   Q4,$4.33 B,20,NXPI,NXP Semiconductors NV,0.015600000000000001,Technology
AM,2015Q3,2015   Q3,$2.82 B,1,GM,General Motors,0.1374,Consumer Discretionary
AM,2015Q3,2015   Q3,$2.82 B,2,HCA,HCA Healthcare Inc.,0.0977,Healthcare
AM,2015Q3,2015   Q3,$2.82 B,3,DAL,Delta Air Lines Inc.,0.0969,Industrials
AM,2015Q3,2015   Q3,$2.82 B,4,NXPI,NXP Semiconductors NV,0.071,Technology
AM,2015Q3,2015   Q3,$2.82 B,5,GT,Goodyear Tire & Rubber,0.061799999999999994,Consumer Discretionary
AM,2015Q3,2015   Q3,$2.82 B,6,WHR,Whirlpool Corp.,0.0593,Consumer Discretionary
AM,2015Q3,2015   Q3,$2.82 B,7,AAPL,Apple Inc.,0.0513,Technology
AM,2015Q3,2015   Q3,$2.82 B,8,OC,Owens Corning,0.05,Industrials
AM,2015Q3,2015   Q3,$2.82 B,9,BKNG,Booking Holdings Inc.,0.0431,Consumer Discretionary
AM,2015Q3,2015   Q3,$2.82 B,10,JBLU,JetBlue Airways Corp.,0.041100000000000005,Industrials
AM,2015Q3,2015   Q3,$2.82 B,11,GOOG,Alphabet Inc. CL C,0.0403,Communication Services
AM,2015Q3,2015   Q3,$2.82 B,12,HUN,Huntsman Corp.,0.0277,Materials
AM,2015Q3,2015   Q3,$2.82 B,13,HDS,HD Supply Holdings,0.0231,Unknown
AM,2015Q3,2015   Q3,$2.82 B,14,LUV,Southwest Airlines,0.022099999999999998,Industrials
AM,2015Q3,2015   Q3,$2.82 B,15,EXP,Eagle Materials Inc.,0.018799999999999997,Materials
AM,2015Q3,2015   Q3,$2.82 B,16,EMN,Eastman Chemical,0.018000000000000002,Materials
AM,2015Q3,2015   Q3,$2.82 B,17,URI,United Rentals,0.0178,Industrials
AM,2015Q3,2015   Q3,$2.82 B,18,CBI,Chicago Bridge & Iron Company,0.0177,Industrials
AM,2015Q3,2015   Q3,$2.82 B,19,COOP-OLD,Mr. Cooper Group Inc.,0.0155,Unknown
AM,2015Q3,2015   Q3,$2.82 B,20,ALL,Allstate Corp.,0.0129,Financials
AM,2015Q2,2015   Q2,$4.03 B,1,GM,General Motors,0.15539999999999998,Consumer Discretionary
AM,2015Q2,2015   Q2,$4.03 B,2,HCA,HCA Healthcare Inc.,0.0941,Healthcare
AM,2015Q2,2015   Q2,$4.03 B,3,AAPL,Apple Inc.,0.0783,Technology
AM,2015Q2,2015   Q2,$4.03 B,4,GT,Goodyear Tire & Rubber,0.0747,Consumer Discretionary
AM,2015Q2,2015   Q2,$4.03 B,5,BKNG,Booking Holdings Inc.,0.0655,Consumer Discretionary
AM,2015Q2,2015   Q2,$4.03 B,6,WHR,Whirlpool Corp.,0.047599999999999996,Consumer Discretionary
AM,2015Q2,2015   Q2,$4.03 B,7,GOOG,Alphabet Inc. CL C,0.0451,Communication Services
AM,2015Q2,2015   Q2,$4.03 B,8,HUN,Huntsman Corp.,0.044199999999999996,Materials
AM,2015Q2,2015   Q2,$4.03 B,9,DAL,Delta Air Lines Inc.,0.0435,Industrials
AM,2015Q2,2015   Q2,$4.03 B,10,NXPI,NXP Semiconductors NV,0.0405,Technology
AM,2015Q2,2015   Q2,$4.03 B,11,OC,Owens Corning,0.0368,Industrials
AM,2015Q2,2015   Q2,$4.03 B,12,BABA,Alibaba Group Holdings,0.0277,Consumer Discretionary
AM,2015Q2,2015   Q2,$4.03 B,13,JBLU,JetBlue Airways Corp.,0.0255,Industrials
AM,2015Q2,2015   Q2,$4.03 B,14,HDS,HD Supply Holdings,0.0219,Unknown
AM,2015Q2,2015   Q2,$4.03 B,15,UAL,United Airlines Holdings Inc.,0.0199,Industrials
AM,2015Q2,2015   Q2,$4.03 B,16,EMN,Eastman Chemical,0.0175,Materials
AM,2015Q2,2015   Q2,$4.03 B,17,MYL-OLD,Mylan NV,0.0167,Unknown
AM,2015Q2,2015   Q2,$4.03 B,18,MAS,Masco Corp.,0.015600000000000001,Industrials
AM,2015Q2,2015   Q2,$4.03 B,19,CBI,Chicago Bridge & Iron Company,0.0149,Industrials
AM,2015Q2,2015   Q2,$4.03 B,20,TGI-OLD,Triumph Group Inc.,0.013600000000000001,Unknown
AM,2015Q1,2015   Q1,$4.2 B,1,GM,General Motors,0.1364,Consumer Discretionary
AM,2015Q1,2015   Q1,$4.2 B,2,HCA,HCA Healthcare Inc.,0.08779999999999999,Healthcare
AM,2015Q1,2015   Q1,$4.2 B,3,BKNG,Booking Holdings Inc.,0.08529999999999999,Consumer Discretionary
AM,2015Q1,2015   Q1,$4.2 B,4,GT,Goodyear Tire & Rubber,0.0643,Consumer Discretionary
AM,2015Q1,2015   Q1,$4.2 B,5,UAL,United Airlines Holdings Inc.,0.0635,Industrials
AM,2015Q1,2015   Q1,$4.2 B,6,WHR,Whirlpool Corp.,0.054400000000000004,Consumer Discretionary
AM,2015Q1,2015   Q1,$4.2 B,7,GOOG,Alphabet Inc. CL C,0.053200000000000004,Communication Services
AM,2015Q1,2015   Q1,$4.2 B,8,DAL,Delta Air Lines Inc.,0.05,Industrials
AM,2015Q1,2015   Q1,$4.2 B,9,GOOGL,Alphabet Inc.,0.0452,Communication Services
AM,2015Q1,2015   Q1,$4.2 B,10,NXPI,NXP Semiconductors NV,0.0436,Technology
AM,2015Q1,2015   Q1,$4.2 B,11,HUN,Huntsman Corp.,0.0426,Materials
AM,2015Q1,2015   Q1,$4.2 B,12,OC,Owens Corning,0.030299999999999997,Industrials
AM,2015Q1,2015   Q1,$4.2 B,13,MAS,Masco Corp.,0.0274,Industrials
AM,2015Q1,2015   Q1,$4.2 B,14,MU,Micron Technology Inc.,0.0229,Technology
AM,2015Q1,2015   Q1,$4.2 B,15,JBLU,JetBlue Airways Corp.,0.0217,Industrials
AM,2015Q1,2015   Q1,$4.2 B,16,HDS,HD Supply Holdings,0.021099999999999997,Unknown
AM,2015Q1,2015   Q1,$4.2 B,17,EMN,Eastman Chemical,0.015,Materials
AM,2015Q1,2015   Q1,$4.2 B,18,CBI,Chicago Bridge & Iron Company,0.013999999999999999,Industrials
AM,2015Q1,2015   Q1,$4.2 B,19,LO,Lorillard Inc.,0.0131,Unknown
AM,2015Q1,2015   Q1,$4.2 B,20,USG,USG Corp.,0.012,Materials
AM,2014Q4,2014   Q4,$4.02 B,1,GM,General Motors,0.1275,Consumer Discretionary
AM,2014Q4,2014   Q4,$4.02 B,2,HCA,HCA Healthcare Inc.,0.0915,Healthcare
AM,2014Q4,2014   Q4,$4.02 B,3,BKNG,Booking Holdings Inc.,0.08990000000000001,Consumer Discretionary
AM,2014Q4,2014   Q4,$4.02 B,4,WHR,Whirlpool Corp.,0.0819,Consumer Discretionary
AM,2014Q4,2014   Q4,$4.02 B,5,UAL,United Airlines Holdings Inc.,0.0819,Industrials
AM,2014Q4,2014   Q4,$4.02 B,6,GT,Goodyear Tire & Rubber,0.0728,Consumer Discretionary
AM,2014Q4,2014   Q4,$4.02 B,7,GOOG,Alphabet Inc. CL C,0.0655,Communication Services
AM,2014Q4,2014   Q4,$4.02 B,8,AAL,American Airlines Group Inc.,0.0581,Industrials
AM,2014Q4,2014   Q4,$4.02 B,9,GOOGL,Alphabet Inc.,0.048799999999999996,Communication Services
AM,2014Q4,2014   Q4,$4.02 B,10,NXPI,NXP Semiconductors NV,0.0447,Technology
AM,2014Q4,2014   Q4,$4.02 B,11,DAL,Delta Air Lines Inc.,0.0394,Industrials
AM,2014Q4,2014   Q4,$4.02 B,12,HUN,Huntsman Corp.,0.0347,Materials
AM,2014Q4,2014   Q4,$4.02 B,13,MAS,Masco Corp.,0.0288,Industrials
AM,2014Q4,2014   Q4,$4.02 B,14,OC,Owens Corning,0.0253,Industrials
AM,2014Q4,2014   Q4,$4.02 B,15,LO,Lorillard Inc.,0.0169,Unknown
AM,2014Q4,2014   Q4,$4.02 B,16,CBI,Chicago Bridge & Iron Company,0.0141,Industrials
AM,2014Q4,2014   Q4,$4.02 B,17,TGI-OLD,Triumph Group Inc.,0.0127,Unknown
AM,2014Q4,2014   Q4,$4.02 B,18,AXLL,Axiall Corp.,0.012,Unknown
AM,2014Q4,2014   Q4,$4.02 B,19,TEX,Terex Corp.,0.0115,Industrials
AM,2014Q4,2014   Q4,$4.02 B,20,HDS,HD Supply Holdings,0.0096,Unknown
AM,2014Q3,2014   Q3,$6.18 B,1,GM,General Motors,0.0768,Consumer Discretionary
AM,2014Q3,2014   Q3,$6.18 B,2,C,Citigroup Inc.,0.0697,Financials
AM,2014Q3,2014   Q3,$6.18 B,3,BKNG,Booking Holdings Inc.,0.0687,Consumer Discretionary
AM,2014Q3,2014   Q3,$6.18 B,4,HCA,HCA Healthcare Inc.,0.0608,Healthcare
AM,2014Q3,2014   Q3,$6.18 B,5,GOOG,Alphabet Inc. CL C,0.059500000000000004,Communication Services
AM,2014Q3,2014   Q3,$6.18 B,6,HAL,Halliburton Co.,0.0524,Energy
AM,2014Q3,2014   Q3,$6.18 B,7,WHR,Whirlpool Corp.,0.0471,Consumer Discretionary
AM,2014Q3,2014   Q3,$6.18 B,8,META,Meta Platforms Inc.,0.0458,Communication Services
AM,2014Q3,2014   Q3,$6.18 B,9,DAL,Delta Air Lines Inc.,0.0437,Industrials
AM,2014Q3,2014   Q3,$6.18 B,10,GOOGL,Alphabet Inc.,0.0421,Communication Services
AM,2014Q3,2014   Q3,$6.18 B,11,AAL,American Airlines Group Inc.,0.0418,Industrials
AM,2014Q3,2014   Q3,$6.18 B,12,GT,Goodyear Tire & Rubber,0.0412,Consumer Discretionary
AM,2014Q3,2014   Q3,$6.18 B,13,UAL,United Airlines Holdings Inc.,0.0375,Industrials
AM,2014Q3,2014   Q3,$6.18 B,14,HUN,Huntsman Corp.,0.0308,Materials
AM,2014Q3,2014   Q3,$6.18 B,15,NXPI,NXP Semiconductors NV,0.027999999999999997,Technology
AM,2014Q3,2014   Q3,$6.18 B,16,CBS,CBS Corp.,0.024700000000000003,Unknown
AM,2014Q3,2014   Q3,$6.18 B,17,MAS,Masco Corp.,0.022400000000000003,Industrials
AM,2014Q3,2014   Q3,$6.18 B,18,AAPL,Apple Inc.,0.0189,Technology
AM,2014Q3,2014   Q3,$6.18 B,19,F,Ford Motor,0.0174,Consumer Discretionary
AM,2014Q3,2014   Q3,$6.18 B,20,OC,Owens Corning,0.0169,Industrials
AM,2014Q2,2014   Q2,$6.55 B,1,AAL,American Airlines Group Inc.,0.0764,Industrials
AM,2014Q2,2014   Q2,$6.55 B,2,GM,General Motors,0.0719,Consumer Discretionary
AM,2014Q2,2014   Q2,$6.55 B,3,C,Citigroup Inc.,0.062,Financials
AM,2014Q2,2014   Q2,$6.55 B,4,BKNG,Booking Holdings Inc.,0.057800000000000004,Consumer Discretionary
AM,2014Q2,2014   Q2,$6.55 B,5,GOOG,Alphabet Inc. CL C,0.0559,Communication Services
AM,2014Q2,2014   Q2,$6.55 B,6,HAL,Halliburton Co.,0.0545,Energy
AM,2014Q2,2014   Q2,$6.55 B,7,GT,Goodyear Tire & Rubber,0.0478,Consumer Discretionary
AM,2014Q2,2014   Q2,$6.55 B,8,HCA,HCA Healthcare Inc.,0.0458,Healthcare
AM,2014Q2,2014   Q2,$6.55 B,9,GOOGL,Alphabet Inc.,0.0395,Communication Services
AM,2014Q2,2014   Q2,$6.55 B,10,DAL,Delta Air Lines Inc.,0.0379,Industrials
AM,2014Q2,2014   Q2,$6.55 B,11,META,Meta Platforms Inc.,0.0368,Communication Services
AM,2014Q2,2014   Q2,$6.55 B,12,UAL,United Airlines Holdings Inc.,0.032400000000000005,Industrials
AM,2014Q2,2014   Q2,$6.55 B,13,HUN,Huntsman Corp.,0.031400000000000004,Materials
AM,2014Q2,2014   Q2,$6.55 B,14,AAPL,Apple Inc.,0.0239,Technology
AM,2014Q2,2014   Q2,$6.55 B,15,WHR,Whirlpool Corp.,0.0215,Consumer Discretionary
AM,2014Q2,2014   Q2,$6.55 B,16,MAS,Masco Corp.,0.0209,Industrials
AM,2014Q2,2014   Q2,$6.55 B,17,CBS,CBS Corp.,0.020499999999999997,Unknown
AM,2014Q2,2014   Q2,$6.55 B,18,OC,Owens Corning,0.0194,Industrials
AM,2014Q2,2014   Q2,$6.55 B,19,F,Ford Motor,0.0192,Consumer Discretionary
AM,2014Q2,2014   Q2,$6.55 B,20,DIS,Walt Disney Co.,0.018000000000000002,Communication Services
AM,2014Q1,2014   Q1,$5.74 B,1,GOOGL,Alphabet Inc.,0.0859,Communication Services
AM,2014Q1,2014   Q1,$5.74 B,2,C,Citigroup Inc.,0.0836,Financials
AM,2014Q1,2014   Q1,$5.74 B,3,AAL,American Airlines Group Inc.,0.054900000000000004,Industrials
AM,2014Q1,2014   Q1,$5.74 B,4,HAL,Halliburton Co.,0.0516,Energy
AM,2014Q1,2014   Q1,$5.74 B,5,GT,Goodyear Tire & Rubber,0.051399999999999994,Consumer Discretionary
AM,2014Q1,2014   Q1,$5.74 B,6,HCA,HCA Healthcare Inc.,0.0487,Healthcare
AM,2014Q1,2014   Q1,$5.74 B,7,GM,General Motors,0.0473,Consumer Discretionary
AM,2014Q1,2014   Q1,$5.74 B,8,BKNG,Booking Holdings Inc.,0.038,Consumer Discretionary
AM,2014Q1,2014   Q1,$5.74 B,9,UAL,United Airlines Holdings Inc.,0.0361,Industrials
AM,2014Q1,2014   Q1,$5.74 B,10,DAL,Delta Air Lines Inc.,0.036000000000000004,Industrials
AM,2014Q1,2014   Q1,$5.74 B,11,HUN,Huntsman Corp.,0.0311,Materials
AM,2014Q1,2014   Q1,$5.74 B,12,WHR,Whirlpool Corp.,0.0265,Consumer Discretionary
AM,2014Q1,2014   Q1,$5.74 B,13,AAPL,Apple Inc.,0.023399999999999997,Technology
AM,2014Q1,2014   Q1,$5.74 B,14,OC,Owens Corning,0.0229,Industrials
AM,2014Q1,2014   Q1,$5.74 B,15,F,Ford Motor,0.019799999999999998,Consumer Discretionary
AM,2014Q1,2014   Q1,$5.74 B,16,DIS,Walt Disney Co.,0.0192,Communication Services
AM,2014Q1,2014   Q1,$5.74 B,17,CBI,Chicago Bridge & Iron Company,0.018600000000000002,Industrials
AM,2014Q1,2014   Q1,$5.74 B,18,EMN,Eastman Chemical,0.0173,Materials
AM,2014Q1,2014   Q1,$5.74 B,19,MGM,MGM Resorts International,0.016200000000000003,Consumer Discretionary
AM,2014Q1,2014   Q1,$5.74 B,20,QCOM,QUALCOMM Inc.,0.013600000000000001,Technology
AM,2013Q4,2013   Q4,$5.05 B,1,C,Citigroup Inc.,0.0998,Financials
AM,2013Q4,2013   Q4,$5.05 B,2,GT,Goodyear Tire & Rubber,0.0574,Consumer Discretionary
AM,2013Q4,2013   Q4,$5.05 B,3,GOOGL,Alphabet Inc.,0.0525,Communication Services
AM,2013Q4,2013   Q4,$5.05 B,4,HCA,HCA Healthcare Inc.,0.0482,Healthcare
AM,2013Q4,2013   Q4,$5.05 B,5,UAL,United Airlines Holdings Inc.,0.0453,Industrials
AM,2013Q4,2013   Q4,$5.05 B,6,GM,General Motors,0.04019999999999999,Consumer Discretionary
AM,2013Q4,2013   Q4,$5.05 B,7,HUN,Huntsman Corp.,0.037200000000000004,Materials
AM,2013Q4,2013   Q4,$5.05 B,8,AAL,American Airlines Group Inc.,0.0351,Industrials
AM,2013Q4,2013   Q4,$5.05 B,9,DAL,Delta Air Lines Inc.,0.030600000000000002,Industrials
AM,2013Q4,2013   Q4,$5.05 B,10,MGM,MGM Resorts International,0.029900000000000003,Consumer Discretionary
AM,2013Q4,2013   Q4,$5.05 B,11,MET,MetLife Inc.,0.0258,Financials
AM,2013Q4,2013   Q4,$5.05 B,12,PRU,Prudential Financial,0.025699999999999997,Financials
AM,2013Q4,2013   Q4,$5.05 B,13,AIG,American International Group,0.0255,Financials
AM,2013Q4,2013   Q4,$5.05 B,14,OC,Owens Corning,0.024300000000000002,Industrials
AM,2013Q4,2013   Q4,$5.05 B,15,AAPL,Apple Inc.,0.0239,Technology
AM,2013Q4,2013   Q4,$5.05 B,16,F,Ford Motor,0.0223,Consumer Discretionary
AM,2013Q4,2013   Q4,$5.05 B,17,CBI,Chicago Bridge & Iron Company,0.0204,Industrials
AM,2013Q4,2013   Q4,$5.05 B,18,FLR,Fluor Corp.,0.019299999999999998,Industrials
AM,2013Q4,2013   Q4,$5.05 B,19,HIG,Hartford Financial Svc.Gp.,0.018500000000000003,Financials
AM,2013Q4,2013   Q4,$5.05 B,20,TEX,Terex Corp.,0.017,Industrials
AM,2013Q3,2013   Q3,$4.95 B,1,C,Citigroup Inc.,0.09539999999999998,Financials
AM,2013Q3,2013   Q3,$4.95 B,2,GT,Goodyear Tire & Rubber,0.0855,Consumer Discretionary
AM,2013Q3,2013   Q3,$4.95 B,3,UAL,United Airlines Holdings Inc.,0.0529,Industrials
AM,2013Q3,2013   Q3,$4.95 B,4,DAL,Delta Air Lines Inc.,0.04,Industrials
AM,2013Q3,2013   Q3,$4.95 B,5,HCA,HCA Healthcare Inc.,0.0395,Healthcare
AM,2013Q3,2013   Q3,$4.95 B,6,MET,MetLife Inc.,0.0383,Financials
AM,2013Q3,2013   Q3,$4.95 B,7,GM,General Motors,0.0362,Consumer Discretionary
AM,2013Q3,2013   Q3,$4.95 B,8,LCC,US Airways Group Inc.,0.036000000000000004,Industrials
AM,2013Q3,2013   Q3,$4.95 B,9,QCOM,QUALCOMM Inc.,0.034300000000000004,Technology
AM,2013Q3,2013   Q3,$4.95 B,10,HUN,Huntsman Corp.,0.0326,Materials
AM,2013Q3,2013   Q3,$4.95 B,11,AIG,American International Group,0.0273,Financials
AM,2013Q3,2013   Q3,$4.95 B,12,MGM,MGM Resorts International,0.027200000000000002,Consumer Discretionary
AM,2013Q3,2013   Q3,$4.95 B,13,PRU,Prudential Financial,0.026699999999999998,Financials
AM,2013Q3,2013   Q3,$4.95 B,14,F,Ford Motor,0.0262,Consumer Discretionary
AM,2013Q3,2013   Q3,$4.95 B,15,GOOGL,Alphabet Inc.,0.025699999999999997,Communication Services
AM,2013Q3,2013   Q3,$4.95 B,16,HIG,Hartford Financial Svc.Gp.,0.0255,Financials
AM,2013Q3,2013   Q3,$4.95 B,17,AAPL,Apple Inc.,0.0235,Technology
AM,2013Q3,2013   Q3,$4.95 B,18,FLR,Fluor Corp.,0.0209,Industrials
AM,2013Q3,2013   Q3,$4.95 B,19,RIG,Transocean Ltd.,0.0203,Energy
AM,2013Q3,2013   Q3,$4.95 B,20,CBI,Chicago Bridge & Iron Company,0.020099999999999996,Industrials
AM,2013Q2,2013   Q2,$5.01 B,1,C,Citigroup Inc.,0.0919,Financials
AM,2013Q2,2013   Q2,$5.01 B,2,GT,Goodyear Tire & Rubber,0.06709999999999999,Consumer Discretionary
AM,2013Q2,2013   Q2,$5.01 B,3,UAL,United Airlines Holdings Inc.,0.0482,Industrials
AM,2013Q2,2013   Q2,$5.01 B,4,DAL,Delta Air Lines Inc.,0.0384,Industrials
AM,2013Q2,2013   Q2,$5.01 B,5,MET,MetLife Inc.,0.0375,Financials
AM,2013Q2,2013   Q2,$5.01 B,6,QCOM,QUALCOMM Inc.,0.0365,Technology
AM,2013Q2,2013   Q2,$5.01 B,7,GM,General Motors,0.0337,Consumer Discretionary
AM,2013Q2,2013   Q2,$5.01 B,8,F,Ford Motor,0.0323,Consumer Discretionary
AM,2013Q2,2013   Q2,$5.01 B,9,LCC,US Airways Group Inc.,0.030600000000000002,Industrials
AM,2013Q2,2013   Q2,$5.01 B,10,AAPL,Apple Inc.,0.030299999999999997,Technology
AM,2013Q2,2013   Q2,$5.01 B,11,GOOGL,Alphabet Inc.,0.028999999999999998,Communication Services
AM,2013Q2,2013   Q2,$5.01 B,12,HCA,HCA Healthcare Inc.,0.0282,Healthcare
AM,2013Q2,2013   Q2,$5.01 B,13,HIG,Hartford Financial Svc.Gp.,0.0255,Financials
AM,2013Q2,2013   Q2,$5.01 B,14,AIG,American International Group,0.0253,Financials
AM,2013Q2,2013   Q2,$5.01 B,15,PRU,Prudential Financial,0.0252,Financials
AM,2013Q2,2013   Q2,$5.01 B,16,RIG,Transocean Ltd.,0.0245,Energy
AM,2013Q2,2013   Q2,$5.01 B,17,HUN,Huntsman Corp.,0.023,Materials
AM,2013Q2,2013   Q2,$5.01 B,18,BRCM-OLD,Broadcom Corp. OLD,0.0218,Unknown
AM,2013Q2,2013   Q2,$5.01 B,19,MGM,MGM Resorts International,0.019799999999999998,Consumer Discretionary
AM,2013Q2,2013   Q2,$5.01 B,20,OC,Owens Corning,0.0196,Industrials
AM,2013Q1,2013   Q1,$4.54 B,1,C,Citigroup Inc.,0.083,Financials
AM,2013Q1,2013   Q1,$4.54 B,2,UAL,United Airlines Holdings Inc.,0.06,Industrials
AM,2013Q1,2013   Q1,$4.54 B,3,AAPL,Apple Inc.,0.0526,Technology
AM,2013Q1,2013   Q1,$4.54 B,4,QCOM,QUALCOMM Inc.,0.043899999999999995,Technology
AM,2013Q1,2013   Q1,$4.54 B,5,GT,Goodyear Tire & Rubber,0.042300000000000004,Consumer Discretionary
AM,2013Q1,2013   Q1,$4.54 B,6,LCC,US Airways Group Inc.,0.04,Industrials
AM,2013Q1,2013   Q1,$4.54 B,7,HCA,HCA Healthcare Inc.,0.0387,Healthcare
AM,2013Q1,2013   Q1,$4.54 B,8,MET,MetLife Inc.,0.0385,Financials
AM,2013Q1,2013   Q1,$4.54 B,9,AIG,American International Group,0.037000000000000005,Financials
AM,2013Q1,2013   Q1,$4.54 B,10,DAL,Delta Air Lines Inc.,0.035699999999999996,Industrials
AM,2013Q1,2013   Q1,$4.54 B,11,GM,General Motors,0.0348,Consumer Discretionary
AM,2013Q1,2013   Q1,$4.54 B,12,F,Ford Motor,0.0339,Consumer Discretionary
AM,2013Q1,2013   Q1,$4.54 B,13,GOOGL,Alphabet Inc.,0.032400000000000005,Communication Services
AM,2013Q1,2013   Q1,$4.54 B,14,HUN,Huntsman Corp.,0.030299999999999997,Materials
AM,2013Q1,2013   Q1,$4.54 B,15,HIG,Hartford Financial Svc.Gp.,0.0301,Financials
AM,2013Q1,2013   Q1,$4.54 B,16,RIG,Transocean Ltd.,0.029300000000000003,Energy
AM,2013Q1,2013   Q1,$4.54 B,17,BRCM-OLD,Broadcom Corp. OLD,0.0276,Unknown
AM,2013Q1,2013   Q1,$4.54 B,18,OC,Owens Corning,0.0235,Industrials
AM,2013Q1,2013   Q1,$4.54 B,19,MSFT,Microsoft Corp.,0.022000000000000002,Technology
AM,2013Q1,2013   Q1,$4.54 B,20,EMC,EMC Corp.,0.0212,Technology
AM,2012Q4,2012   Q4,$4.35 B,1,AAPL,Apple Inc.,0.11199999999999999,Technology
AM,2012Q4,2012   Q4,$4.35 B,2,C,Citigroup Inc.,0.0837,Financials
AM,2012Q4,2012   Q4,$4.35 B,3,AIG,American International Group,0.0492,Financials
AM,2012Q4,2012   Q4,$4.35 B,4,UAL,United Airlines Holdings Inc.,0.049100000000000005,Industrials
